Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
e07c83c4-19ae-423e-ae8d-616c69f76482,1967-08-11,,999-21-9208,S99957327,X14842539X,Mrs.,Ardis509,Murphy561,,Baumbach677,M,white,nonhispanic,F,Groton  Massachusetts  US,591 Grant Trace,Lynn,Massachusetts,Essex County,,42.508730700098056,-70.91940684326552,1197894.58,10860.329999999998
0934bb3d-8592-405f-a568-747ab0634a48,1984-07-07,,999-56-1666,S99927743,X5950935X,Mr.,Alejandro916,D'Amore443,,,M,asian,nonhispanic,M,Arlington  Massachusetts  US,272 O'Connell Stravenue,Blackstone,Massachusetts,Worcester County,,42.066384941120646,-71.48830511220497,778680.6,2703.8799999999997
fa0b58e6-6817-4d49-8211-1dd34abf0c15,2008-11-21,,999-97-9250,,,,Sean831,Casper496,,,,white,nonhispanic,M,Marblehead  Massachusetts  US,173 Leuschke Club Unit 65,Waltham,Massachusetts,Middlesex County,02453,42.428920338643,-71.22885478083032,39316.66,12050.589999999998
1ee9a3db-fd36-4571-b705-7e46a97e4792,1997-10-09,,999-32-2366,S99976985,X35341624X,Ms.,Tabetha269,O'Hara248,,,,white,nonhispanic,F,Auburn  Massachusetts  US,1080 Sawayn Gateway Suite 9,Framingham,Massachusetts,Middlesex County,01701,42.322481901594394,-71.40032560558313,609823.11,2810.64
b5fbb0b5-6b9f-45b2-bab0-3630dc3555a3,1964-09-06,2014-10-09,999-15-4687,S99965276,X87264100X,Mr.,Aron520,Hintz995,,,M,white,nonhispanic,M,Waltham  Massachusetts  US,128 Rice Tunnel Unit 1,Boston,Massachusetts,Suffolk County,02108,42.23596627772884,-71.07653546289538,167303.91,38105.31
b83237f3-9ff5-491e-aab4-d63ccff85f85,2012-11-17,,999-91-6450,,,,Gerald181,Gorczany269,,,,white,nonhispanic,M,Maynard  Massachusetts  US,304 Considine View,Franklin,Massachusetts,Norfolk County,02038,42.045141071943235,-71.42171934441131,174094.56,2776.4799999999996
46988a9c-9c86-429a-bc4a-b3d14ff321b0,1957-03-13,,999-93-2339,S99969123,X17176450X,Mr.,Orlando897,Reichert620,,,S,asian,nonhispanic,M,Hong Kong  Hong Kong Special Administrative Region  CN,526 Schinner Junction Suite 13,Lunenburg,Massachusetts,Worcester County,01462,42.61132332463651,-71.75240344546074,1650550.5,7220.21
785b484d-7060-4d17-bf18-ef8bbafc6f04,1942-08-24,,999-69-6662,S99919838,X58584965X,Mrs.,Andre610,Bosco882,,West559,M,white,nonhispanic,F,Greenfield  Massachusetts  US,788 Connelly Highlands,Worcester,Massachusetts,Worcester County,01583,42.33041254164881,-71.74265502080297,1464155.31,11810.519999999999
edad31f3-5a08-4678-8d31-271a41a2aad5,1940-01-09,2020-03-19,999-11-6530,S99998232,X12665812X,Mr.,Brad867,Greenholt190,,,M,white,nonhispanic,M,Barnstable  Massachusetts  US,458 Nader Passage Apt 46,Plymouth,Massachusetts,Plymouth County,,41.84835135191826,-70.59402013625228,1771092.48,7328.599999999999
4607a669-4a97-4f0a-9661-856569905047,1993-11-26,,999-13-7217,S99985338,X15495835X,Ms.,Jeanne553,Langworth352,,,,white,nonhispanic,F,Springfield  Massachusetts  US,264 Stanton Trailer,Needham,Massachusetts,Norfolk County,02494,42.240645955001526,-71.22066832437284,620880.35,4470.44
eac67567-51d8-44bd-905e-b9ffecff5491,2004-04-22,,999-44-7733,S99933390,,,Bertram873,VonRueden376,,,,white,nonhispanic,M,Lowell  Massachusetts  US,560 Heathcote Ranch,Revere,Massachusetts,Suffolk County,02151,42.38698979555511,-71.00844198046602,46649.259999999995,2061.52
c1800ba1-7cba-45d7-bdc4-0e0b583932e4,2018-01-20,,999-28-4976,,,,Mateo562,Palacios784,,,,white,hispanic,M,Santiago  Santiago Province  CL,841 McGlynn Knoll Suite 67,Taunton,Massachusetts,Bristol County,02780,41.95997846731197,-71.0141637048784,49834.59,1408.2399999999998
d2718050-2e9c-4d5b-842e-52d910c1563f,1997-06-01,,999-83-7958,S99986368,X47894951X,Mr.,Casey401,Hahn503,,,,white,nonhispanic,M,Abington  Massachusetts  US,510 Veum Gate,Eastham,Massachusetts,Barnstable County,,41.82538295383041,-69.96339304804339,5562.28,0.0
46be00ba-dbd1-4a50-a4a6-e13e7e462f97,2020-04-19,,999-65-9391,,,,Manuela585,Lozada73,,,,white,hispanic,F,La Paz  Baja California  MX,570 Gislason Row Suite 32,Boston,Massachusetts,Suffolk County,02136,42.400135397491916,-71.04007453316818,3400.0,258.32
506d8f60-3658-428d-8a32-d15677b74a9d,1946-09-09,,999-63-9120,S99962223,X53312051X,Mr.,Morris740,Sanford861,,,M,white,nonhispanic,M,Brockton  Massachusetts  US,872 Tremblay Fort Unit 20,Fall River,Massachusetts,Bristol County,02747,41.63528802780086,-71.1787573172385,1536413.1600000001,10778.27
f7d6bf0e-7762-486a-b927-63198bfaa659,1981-10-01,,999-68-8570,S99950084,X32389036X,Mr.,Jamel269,Turner526,,,M,white,hispanic,M,Duxbury  Massachusetts  US,677 Hills Flat Apt 15,Boston,Massachusetts,Suffolk County,,42.33633573504204,-71.07191689678216,844664.95,16478.75
82d818e5-4202-4032-b7bf-899911ed9c2a,1964-09-06,,999-46-8693,S99940162,X43004967X,Mr.,Brad867,Fahey393,,,M,white,nonhispanic,M,Hamilton  Massachusetts  US,157 Konopelski Port,Boston,Massachusetts,Suffolk County,02215,42.307750167116154,-70.99320207280239,174622.33,15826.439999999999
818566cb-c89b-42d8-a6af-1a1ef13ed7cf,1984-10-11,,999-54-7892,S99983721,X68437677X,Mrs.,Rana586,Harber290,,Sporer811,M,white,nonhispanic,F,Arlington  Massachusetts  US,902 Stiedemann Drive Unit 71,Beverly,Massachusetts,Essex County,,42.55353132429881,-70.87309760391344,775431.1900000001,4639.789999999999
b6c316b4-ab39-4b7d-8fc2-e8db1ea0e15a,2013-05-23,,999-21-6299,,,,Adrian111,Davis923,,,,white,nonhispanic,F,Charlton  Massachusetts  US,157 Greenfelder Vale Suite 82,Boston,Massachusetts,Suffolk County,02129,42.36123439317834,-71.04150987142613,170813.16,2194.88
f550948b-a309-431c-a5eb-d5812e83df83,1955-08-20,,999-60-8560,S99938839,X80834206X,Ms.,Angelic427,Keeling57,,,S,white,nonhispanic,F,Taunton  Massachusetts  US,858 Kuhn View Suite 13,Seekonk,Massachusetts,Bristol County,,41.830895501804946,-71.32169545480527,1434716.64,15464.599999999999
199f6cf3-a337-4b0d-860f-2f4641455591,1988-03-07,,999-29-7843,S99990370,X39543046X,Mr.,Maurice742,Bauch723,,,M,white,nonhispanic,M,Brockton  Massachusetts  US,154 Schulist Port,Dartmouth,Massachusetts,Bristol County,,41.53861855996967,-70.92835961257279,745347.77,7400.879999999998
fe3a814c-3040-429a-b64b-6747a00063cc,1987-04-30,,999-48-2704,S99926828,X870135X,Mr.,Santiago500,Hermiston71,,,M,white,nonhispanic,M,Somerville  Massachusetts  US,797 Okuneva Heights Suite 69,Boston,Massachusetts,Suffolk County,02118,42.305187538137105,-71.15216370274274,796912.38,3288.85
944884c0-5358-479e-bdf5-c0dd87739ef7,1973-01-21,2007-09-23,999-64-6680,S99999679,X21164602X,Mrs.,Theodora872,Johnson679,,Kunze215,M,white,nonhispanic,F,Charlton  Massachusetts  US,864 Nader Skyway Suite 10,Springfield,Massachusetts,Hampden County,01103,42.14701617708065,-72.61430039116323,108619.19,11577.22
059b0e22-b52b-408d-b8b5-cdeb6ad9ce76,1951-02-02,,999-46-3183,S99993347,X69124406X,Mr.,Isiah14,Fritsch593,,,M,white,nonhispanic,M,Gardner  Massachusetts  US,690 Stark Vista,Leyden,Massachusetts,Franklin County,,42.74080679992751,-72.66558015387287,1516807.4100000001,8372.83
030e6a7b-82fc-436c-8a0c-d6f3c99eb593,2009-10-31,,999-35-6402,,,,Cassaundra447,Kub800,,,,white,nonhispanic,F,Framingham  Massachusetts  US,960 Denesik Knoll,Worcester,Massachusetts,Worcester County,01583,42.28623887230057,-71.7395377582054,24645.85,645.8
f5ad6c28-6a01-448d-b0a2-9276aa648685,1980-05-24,,999-71-3946,S99972430,X15458178X,Mrs.,Rosalind66,Huel628,,Hickle134,M,black,nonhispanic,F,Stoneham  Massachusetts  US,933 Braun Rest Apt 8,Lawrence,Massachusetts,Essex County,,42.69642981545991,-71.15352392653001,126534.61,9029.5
55e7f019-029a-4e3c-95d3-71e030e22792,1940-01-09,2015-01-27,999-53-9533,S99993560,X52948013X,Mr.,Alvaro283,Abbott774,,,M,white,nonhispanic,M,Boston  Massachusetts  US,717 Reilly Bridge,Plymouth,Massachusetts,Plymouth County,,41.85264982531275,-70.67801912083128,1368846.11,8358.19
b10ea31b-7b74-4bcc-a491-4cc278e25e78,2002-08-09,,999-59-1321,S99914682,,,Adam631,Mertz280,,,,white,nonhispanic,M,Maynard  Massachusetts  US,561 Schamberger Station,Shrewsbury,Massachusetts,Worcester County,,42.3181163821198,-71.74436045834659,408050.97,3002.2799999999997
9463d6fb-ec05-4965-a833-09d84092af07,1944-05-11,,999-15-8652,S99945967,X56086893X,Mr.,Weldon459,Effertz744,,,M,black,nonhispanic,M,Boston  Massachusetts  US,356 Kuhn Grove Suite 62,Quincy,Massachusetts,Norfolk County,,42.253664973970125,-70.99176140007702,1767896.59,9430.18
3ae725ea-9748-45cb-90e0-eef4502421f4,1973-01-21,,999-36-2341,S99937055,X83686992X,Ms.,Lavera253,Anderson154,,,S,white,nonhispanic,F,Rockport  Massachusetts  US,119 Waelchi Grove Apt 75,Springfield,Massachusetts,Hampden County,01128,42.12235105992476,-72.56732865159543,148242.57,7284.259999999999
000e7adf-cbaa-4fad-ab2f-658c32f7d4d3,1959-01-03,2020-03-15,999-82-3372,S99992261,X43138408X,Mr.,Eliseo499,Lind531,,,M,white,nonhispanic,M,Boston  Massachusetts  US,214 Considine Club,Boston,Massachusetts,Suffolk County,02151,42.31262834329596,-71.06215441648658,1267995.6600000001,5790.2
414e6c74-f341-45a0-af6a-f1819a39e720,1971-03-22,,999-59-1066,S99980366,X46222290X,Mrs.,Patrice780,O'Hara248,JD,Watsica258,M,black,nonhispanic,F,Ashland  Massachusetts  US,409 Tremblay Fort Suite 92,Needham,Massachusetts,Norfolk County,02494,42.28287023232171,-71.27268588682404,1175961.3699999999,8568.399999999998
22828b0d-f53c-41f2-825f-00d19a499e1b,2010-10-25,,999-20-4520,,,,Willa615,Paucek755,,,,black,nonhispanic,F,Swansea  Massachusetts  US,548 Hodkiewicz Park,Woburn,Massachusetts,Middlesex County,,42.53318889970624,-71.13326461107303,209422.02,2772.91
e4f2ee93-89f0-4339-b079-5b174190e18e,1964-01-02,,999-51-2834,S99986733,X17488994X,Mrs.,Muoi890,Huels583,,Romaguera67,M,white,nonhispanic,F,Brockton  Massachusetts  US,764 Stokes Vista,Medway,Massachusetts,Norfolk County,,42.18684061153454,-71.46568867528029,1339637.32,8032.559999999999
c5f2714c-6886-4a2c-bb54-6147b94ca407,1984-02-22,,999-20-5256,S99956101,X66429886X,Mrs.,Vennie613,McCullough561,,Murphy561,M,white,nonhispanic,F,Boston  Massachusetts  US,604 Harvey View,Blackstone,Massachusetts,Worcester County,,42.08692727530842,-71.5803826288018,835866.22,7725.079999999999
c7fb9bf3-ab33-448a-9b6d-0a2c7384b773,1977-08-22,,999-63-6173,S99914357,X13246115X,Mr.,Fritz267,Hartmann983,,,S,white,nonhispanic,M,Pittsfield  Massachusetts  US,857 Kertzmann Village,Grafton,Massachusetts,Worcester County,,42.24922806230785,-71.67040454358008,981896.69,3367.16
261c8bd7-2e46-4d57-81e1-f2ea0c01d882,1946-10-20,,999-99-7899,S99979749,X71707963X,Ms.,Marylouise236,Wuckert783,,,S,white,nonhispanic,F,Westport  Massachusetts  US,499 Rippin Path,Wilmington,Massachusetts,Middlesex County,01887,42.59203788036781,-71.18746208770094,1450118.04,12608.68
5a2f02ce-0286-45ae-b992-05331cb88379,1973-06-30,,999-94-8759,S99964145,X37859789X,Mrs.,Laticia649,Bernier607,,Rempel203,M,white,nonhispanic,F,Boston  Massachusetts  US,469 Gerhold Bay Unit 34,Waltham,Massachusetts,Middlesex County,02451,42.43121449138476,-71.26807838429691,1125174.87,14000.809999999998
0a515b4b-c3c7-4a98-a5fe-a6feffae4ad1,1940-01-09,2020-02-20,999-40-5015,S99940172,X50416169X,Mr.,Florentino8,Herman763,,,M,white,nonhispanic,M,Natick  Massachusetts  US,795 Abshire Trafficway Suite 76,Plymouth,Massachusetts,Plymouth County,,41.8881111783859,-70.65832613155196,1462281.71,14258.519999999999
d27c2429-25f1-4658-8e67-6a269b7737ff,1959-01-03,,999-37-7073,S99999291,X71600815X,Mr.,Nathan164,Tremblay80,,,M,white,nonhispanic,M,Medford  Massachusetts  US,273 Gleason Mission,Boston,Massachusetts,Suffolk County,02127,42.36271616790862,-71.04843619114662,1259873.13,4825.32
09a1908f-33f7-4be6-8e90-1e9b3a4d2f33,1966-10-19,,999-31-8112,S99962495,X25174793X,Mr.,Kelly223,Christiansen251,,,M,white,nonhispanic,M,Saugus  Massachusetts  US,1055 Schowalter Mews Unit 28,Eastham,Massachusetts,Barnstable County,,41.82751623416822,-69.97971604548266,1426930.37,3683.8799999999997
6568af88-5e48-4989-bd31-84daa2170f2d,1958-08-09,,999-98-1520,S99971603,X63802875X,Mr.,Miles206,Orn563,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,658 Legros Arcade Unit 45,Dedham,Massachusetts,Norfolk County,,42.236727084059275,-71.25959458527295,1341575.37,5988.36
cba9edd6-c19f-4447-b281-7aedd19561d8,1974-05-22,,999-72-6418,S99969854,X1945449X,Mrs.,Scottie437,Ziemann98,,Witting912,M,black,nonhispanic,F,Worcester  Massachusetts  US,474 Hettinger Arcade,Hamilton,Massachusetts,Essex County,,42.60556595208804,-70.89170392731684,943302.22,12184.21
5f31b84e-2a14-48b3-b73b-2a66b0b45572,1949-04-07,,999-94-8937,S99972660,X2446659X,Mr.,Thaddeus38,Runolfsdottir785,,,M,white,nonhispanic,M,Blackstone  Massachusetts  US,788 Schulist Forge Unit 11,Leominster,Massachusetts,Worcester County,01453,42.474900797563045,-71.72622797024533,1745484.73,5576.24
e25f1f6f-cc46-4a1d-8a7d-88289443413b,1971-10-09,,999-59-9011,S99963269,X30347784X,Ms.,Emilie407,Keeling57,,,S,asian,nonhispanic,F,Hanoi  Hà Đông  VN,846 Marvin Approach Unit 12,Lowell,Massachusetts,Middlesex County,01854,42.6747573365128,-71.28627783076963,1032021.16,7819.6799999999985
3c6c2dad-4403-4482-8b26-fc383ad24c27,2015-02-13,,999-75-1631,,,,Arthur650,Steuber698,,,,black,nonhispanic,M,Chelmsford  Massachusetts  US,349 Dooley Trace,Hampden,Massachusetts,Hampden County,,42.072574016298695,-72.41363155148312,115362.08,1916.56
63bf9d34-4a37-4e0c-bd88-44ffad83bf6b,1975-01-06,,999-57-8209,S99974905,X28191605X,Mr.,Terrell212,Mann644,,,S,asian,hispanic,M,Pittsfield  Massachusetts  US,971 Balistreri Vale Unit 75,Southborough,Massachusetts,Worcester County,,42.30183600095206,-71.57153806950367,1098467.25,5157.049999999999
48cc4856-d05a-4868-ad36-48d8bdce0abd,1998-11-15,,999-42-5355,S99947055,X78913354X,Ms.,Viola977,McGlynn426,,,,black,nonhispanic,F,Oxford  Massachusetts  US,848 Murray Viaduct Apt 39,Boston,Massachusetts,Suffolk County,02125,42.23740328567564,-71.11677781367158,443678.28,3123.04
256aed27-8a36-464a-b9d2-233c49e08345,2003-10-20,,999-66-3070,S99944488,,,Luisa710,Hammes673,,,,asian,nonhispanic,F,Harvard  Massachusetts  US,864 Legros Alley,Holliston,Massachusetts,Middlesex County,,42.242008182460694,-71.45084941603963,445000.51,2734.0
fef3fc9d-dbe3-49d7-9236-2a91fa8f3e24,1944-01-23,,999-95-9831,S99998805,X13554379X,Mr.,Scott935,Klein929,,,M,white,nonhispanic,M,Spencer  Massachusetts  US,1072 Schuster Alley Suite 10,Clinton,Massachusetts,Worcester County,,42.41415467534632,-71.70286265811897,1680634.22,8556.48
1ad1d462-589d-459e-a05c-7d24a6fe5e39,1989-05-05,,999-19-6420,S99979952,X33412222X,Mrs.,Leilani136,Ziemann98,,Howell947,M,white,nonhispanic,F,Brockton  Massachusetts  US,1013 Hagenes Ferry Suite 86,Middleton,Massachusetts,Essex County,,42.62557473549565,-71.04144285617502,98445.82,6515.239999999999
2dacf328-4854-46ca-ace3-7f95ed33230a,1986-06-09,,999-37-6438,S99972992,X56581796X,Mrs.,Pamela954,Jenkins714,,Heathcote539,M,white,nonhispanic,F,Quincy  Massachusetts  US,495 Weissnat Ville Unit 62,Chelsea,Massachusetts,Suffolk County,02151,42.35354822903077,-71.03420730917055,110000.05,9250.869999999999
9503ede9-5dcd-4578-9ec8-4b7df1915c01,1957-09-28,,999-54-8544,S99942095,X12482609X,Mrs.,Annalee788,Osinski784,,Spencer878,M,white,nonhispanic,F,Springfield  Massachusetts  US,389 Beatty Plaza Apt 32,Milton,Massachusetts,Norfolk County,02186,42.21454866814037,-71.08066639769577,1417728.77,9366.109999999999
255384fc-4d66-4b33-b0ef-6a4563081fd8,1963-08-17,,999-11-1235,S99939802,X258307X,Mrs.,Corinna386,Gerlach374,,Boehm581,M,white,nonhispanic,F,Boston  Massachusetts  US,915 Keeling Esplanade,Westport,Massachusetts,Bristol County,,41.5725170562147,-71.07283308554402,1264270.47,17082.479999999996
043f2a4b-3e91-45ae-a575-648882a779c5,1956-01-30,,999-60-6320,S99915163,X36293320X,Mrs.,Keren761,Kiehn525,,Jast432,M,white,hispanic,F,Whitman  Massachusetts  US,167 Bosco Boulevard Unit 9,Lynn,Massachusetts,Essex County,01904,42.444675537984104,-70.98660115861244,1572577.2,8223.16
9a1be78b-9a37-4e41-884f-2478f9b05784,1940-01-09,,999-55-4069,S99912891,X3812190X,Mr.,Robt687,Hilll811,,,M,white,nonhispanic,M,Hingham  Massachusetts  US,696 Quitzon Harbor Unit 61,Plymouth,Massachusetts,Plymouth County,02360,41.91534209689031,-70.6071488503315,1635712.95,20912.63
d3fadde8-d36b-4310-b9e2-41dd0ddb1619,2011-08-13,,999-49-4702,,,,Rick943,Hermiston71,,,,white,nonhispanic,M,Quincy  Massachusetts  US,268 Gerhold Route Suite 72,Natick,Massachusetts,Middlesex County,,42.321736117105225,-71.3603308264538,223206.72,2679.84
bd40ebc8-6298-44b9-ab48-91023f3e8c6b,2000-10-17,,999-91-5933,S99961697,,Ms.,Tora746,Hammes673,,,,white,nonhispanic,F,Everett  Massachusetts  US,806 West Club Unit 50,Beverly,Massachusetts,Essex County,,42.605387421776776,-70.79548490146477,450394.3,3228.08
548d5a62-d62f-4c9d-b8b6-00a29b59c026,1964-12-23,1997-05-07,999-92-8971,S99912034,X32738100X,Mrs.,Mariella503,Ledner144,,Herman763,M,white,nonhispanic,F,North Reading  Massachusetts  US,461 Reichert Corner Apt 71,Auburn,Massachusetts,Worcester County,,42.163230466398886,-71.86979171417217,641638.9400000001,6461.6399999999985
08cef08f-3d65-4fd2-92be-955681536533,1965-03-22,,999-26-9610,S99923111,X49016311X,Mr.,Benedict104,Fadel536,,,M,white,nonhispanic,M,Swansea  Massachusetts  US,139 Kulas Key,Beverly,Massachusetts,Essex County,01915,42.533753066271466,-70.81217220951964,1398489.25,5648.679999999999
d4d2c680-a2ce-4e93-911f-ff4edb68908a,1987-01-24,,999-52-8024,S99929124,X9401295X,Mr.,Josiah310,Stokes453,,,M,white,nonhispanic,M,Attleboro  Massachusetts  US,718 Bailey Wall,Reading,Massachusetts,Middlesex County,,42.534819856706434,-71.0765786491374,687994.97,5463.479999999999
d99ef82b-7a45-4a08-b2f7-d352c1ea186b,1981-05-21,,999-68-7952,S99993454,X88640997X,Mr.,Grady603,Hartmann983,,,M,white,nonhispanic,M,Plymouth  Massachusetts  US,376 Skiles Forge Suite 48,Westminster,Massachusetts,Worcester County,,42.53393447874615,-71.93538427724768,802890.19,2907.16
e68ecf85-f499-4027-aa20-5820e8611626,2000-11-13,,999-51-1521,S99945185,,Ms.,September423,Hermann103,,,,white,nonhispanic,F,Northampton  Massachusetts  US,243 Schamberger Club,Norwood,Massachusetts,Norfolk County,,42.183471595580144,-71.18682511166756,498339.17,3537.24
5ec541c4-0c72-46ad-bf7e-a7803abb9927,1999-08-16,,999-36-9516,S99995445,X63872456X,Ms.,Altha90,Rolfson709,,,,white,nonhispanic,F,Dracut  Massachusetts  US,606 O'Keefe Haven,Barnstable,Massachusetts,Barnstable County,,41.62582444150288,-70.33175361031688,457649.42,14493.65
f5403aa6-03be-43fd-9955-72d01979269d,2018-04-17,,999-73-8591,,,,Shandra823,Beatty507,,,,white,nonhispanic,F,Newburyport  Massachusetts  US,449 Cremin Estate Apt 20,Burlington,Massachusetts,Middlesex County,,42.45573387630204,-71.32095479279991,48750.0,1270.7599999999998
2edcfa2e-ed51-40f0-8fc9-13cba4a463ba,1977-09-04,,999-97-3175,S99979761,X70695173X,Mr.,Ashley34,Kuphal363,,,M,black,nonhispanic,M,Leominster  Massachusetts  US,850 Konopelski Fort,Walpole,Massachusetts,Norfolk County,02081,42.11705098736411,-71.206807039409,931860.4,10431.56
9a5ef4a1-94ba-41c9-aeb3-9711926638a8,1974-06-29,,999-58-4852,S99940758,X24322354X,Mrs.,Aundrea980,Herman763,,Bogisich202,M,black,nonhispanic,F,Fitchburg  Massachusetts  US,1023 Lakin Overpass Unit 93,Waltham,Massachusetts,Middlesex County,02472,42.37321770784337,-71.19364659680481,940049.24,13693.349999999999
5d59902c-1e2a-4c41-977a-2997b42c03a5,2002-08-28,,999-99-7597,S99944762,,,Latrina689,Schneider199,,,,white,nonhispanic,F,Waltham  Massachusetts  US,914 Gorczany Arcade Apt 71,Arlington,Massachusetts,Middlesex County,02476,42.45203955622462,-71.13060825837303,406296.63,3002.2799999999997
7c95e75f-4965-4bf3-96a0-d6b3fecd1a92,2001-08-21,,999-55-4456,S99961639,,Mr.,Erwin847,Lehner980,,,,white,nonhispanic,M,Greenfield  Massachusetts  US,921 Dietrich Passage Suite 70,South Hadley,Massachusetts,Hampshire County,,42.27798497080356,-72.5960567416131,459610.15,7325.999999999999
06a889ff-c131-4e7a-b533-d7db5f3c7cce,2006-04-04,,999-62-4189,,,,Joycelyn213,Abernathy524,,,,white,nonhispanic,F,Cambridge  Massachusetts  US,182 Trantow Mission Unit 20,Bellingham,Massachusetts,Norfolk County,,42.06442874671311,-71.49312725910934,374923.78,2970.68
c137af10-5479-4973-8ae6-e5acdc924640,2007-03-31,,999-69-3274,,,,Carlie972,Rath779,,,,white,nonhispanic,F,Concord  Massachusetts  US,437 Legros Divide,Norfolk,Massachusetts,Norfolk County,,42.09375912895345,-71.35040050028789,286698.14,9468.73
dd52950f-5047-4084-9e53-e63dfb52e3a6,1993-02-17,,999-52-4871,S99948904,X38309808X,Mr.,Hunter736,Grimes165,,,S,white,nonhispanic,M,Barnstable  Massachusetts  US,186 Weimann Run Apt 25,Methuen,Massachusetts,Essex County,01844,42.757590175212286,-71.13160144880086,723925.13,2719.7999999999997
c5cf97f7-382f-49af-96f4-954abee0dcba,1963-01-18,,999-58-8644,S99920130,X23298690X,Ms.,Rene434,Schinner682,,,S,black,nonhispanic,F,Lowell  Massachusetts  US,604 Sipes Divide Unit 0,Boston,Massachusetts,Suffolk County,02136,42.23803949899867,-71.14001844889657,1197534.73,13841.249999999998
8ed0f8d7-d0e8-4a33-8939-048027b0c257,2005-03-17,,999-20-7865,,,,Eldon28,Beahan375,,,,black,nonhispanic,M,Sharon  Massachusetts  US,789 Corkery Route Unit 99,Mattapoisett,Massachusetts,Plymouth County,,41.65995474144348,-70.85168139219543,349544.7,3223.12
